ResourceID,Statement of Responsibility,Language,Publisher,Date of Publication,Publication Location Name,Contributor,Subject(s),Bibliographic Item Description text,Bibliographic Source Title,Page(s),Resource ID,Language,External Cross Reference Source,Title Type,External Cross Reference Number,Journal or Serial ,Bibliographic Source Type,External Cross Reference Notes,Copyright Type,Editor,Volume number/part,Copyright Description,File,Author,Period(s),Bibliographic Item Description Type
d27dab18-7247-4485-b1d5-7d8c2f4b7656,,English,Lincoln City Council,1955,,,,,"Ten seasons digging, 1945-54",,d27dab18-7247-4485-b1d5-7d8c2f4b7656,English,Lincoln Heritage Database (Sources),Primary,1,,Volume,,,,,,,,,
d27dab18-7247-4485-b1d5-7d8c2f4b7656,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d2a5ab7b-47b0-47e5-8490-1cb75d94de7a,"Field, N. and George, I.",English,Society for Lincolnshire History and Archaeology,1996,,,,,"Lincoln: Quorn Drive area, water main relay",,d2a5ab7b-47b0-47e5-8490-1cb75d94de7a,English,Lincoln Heritage Database (Sources),Primary,1377,,Article,,,,,,,,,
d2a5ab7b-47b0-47e5-8490-1cb75d94de7a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d2be662b-7389-436e-8104-8f5bf402e494,"Hamilton, L.",English,PCAS Archaeology,2005,,,,,"Archaeological Evaluation Report: land to the north of Starglaze Windows, Unit 5, Waterside South, Lincoln",,d2be662b-7389-436e-8104-8f5bf402e494,English,Lincoln Heritage Database (Sources),Primary,1924,,Evaluation Report,,,,,,,,,
d2be662b-7389-436e-8104-8f5bf402e494,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d3001000-9ab1-4d06-87c3-73066a64ac80,,English,Society for the Promotion of Roman Studies,1946,,,,,Journal of Roman Studies 36,,d3001000-9ab1-4d06-87c3-73066a64ac80,English,Lincoln Heritage Database (Sources),Primary,4270,,Journal,,,,,,,,,
d3001000-9ab1-4d06-87c3-73066a64ac80,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d300e4d9-89c7-48ed-ba4c-2284e60a2c6d,"Evershed, R. & Clay, C.",English,Allen Archaeology Limited,2013,,,,,"Archaeological Watching Brief Report: Land at 36 Park Street, Lincoln, Lincolnshire",,d300e4d9-89c7-48ed-ba4c-2284e60a2c6d,English,Lincoln Heritage Database (Sources),Primary,2915,,Watching Brief Report,,,,,,,,,
d300e4d9-89c7-48ed-ba4c-2284e60a2c6d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d302bc30-aca4-4319-87d1-820f832ed7eb,,English,Archaeological Institute of Great Britain and Ireland,2002,,,,,Archaeological Journal 159,,d302bc30-aca4-4319-87d1-820f832ed7eb,English,Lincoln Heritage Database (Sources),Primary,4192,,Journal,,,,,,,,,
d302bc30-aca4-4319-87d1-820f832ed7eb,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d342c568-53c1-4a44-8b88-89cafdce5934,,English,Society for Lincolnshire History and Archaeology,2006,,,,,Lincoln: 40 Monson Street,,d342c568-53c1-4a44-8b88-89cafdce5934,English,Lincoln Heritage Database (Sources),Primary,2365,,Article,,,,,,,,,
d342c568-53c1-4a44-8b88-89cafdce5934,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d347ae5e-1a19-47aa-b68d-a16e54bd006c,"Williams, M.",English,Lindsey Archaeological Services,2000,,,,,"Grantham Street, Lincoln. Proposed Student Accommodation. Archaeological Evaluation. Report for Costall Allen Design Associates on behalf of Walters.",,d347ae5e-1a19-47aa-b68d-a16e54bd006c,English,Lincoln Heritage Database (Sources),Primary,1493,,Evaluation Report,,,,,,,,,
d347ae5e-1a19-47aa-b68d-a16e54bd006c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d34850f2-5b37-471d-8f6a-6628c9dc3e64,"Bennet, M.",English,Society for Lincolnshire History and Archaeology,2004,,,,,Society for Lincolnshire History and Archaeology 39,,d34850f2-5b37-471d-8f6a-6628c9dc3e64,English,Lincoln Heritage Database (Sources),Primary,4103,,Journal,,,,,,,,,
d34850f2-5b37-471d-8f6a-6628c9dc3e64,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d376ad33-a5ae-4802-b83f-9d13a16aed75,,English,Society for Lincolnshire History and Archaeology,2005,,,,,"Lincoln: Pottergate, St Marys Preparatory School, Chancery Garden",,d376ad33-a5ae-4802-b83f-9d13a16aed75,English,Lincoln Heritage Database (Sources),Primary,1953,,Article,,,,,,,,,
d376ad33-a5ae-4802-b83f-9d13a16aed75,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d3826cd2-4d96-464c-898f-6fe734013759,"Coulston, J. C.",English,British Archaeological Reports,1988,,,,,"Military Equipment and the Identity of Roman Soldiers, British Archaeological Reports International Series, 394",,d3826cd2-4d96-464c-898f-6fe734013759,English,Lincoln Heritage Database (Sources),Primary,4055,,Serial,,,,,,,,,
d3826cd2-4d96-464c-898f-6fe734013759,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d38bceb4-ad8a-47bc-a5c7-46c6eae1e418,"Jones, M. J.",English,FLARE,1981,,,,,"Lincoln, a city set on a hill",,d38bceb4-ad8a-47bc-a5c7-46c6eae1e418,English,Lincoln Heritage Database (Sources),Primary,281,,Volume,,,,,,,,,
d38bceb4-ad8a-47bc-a5c7-46c6eae1e418,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d3bf4ccd-0256-440b-b400-f6ebfdb77ead,"Morris, C. A.",English,,1983,,,,,Wooden Objects,,d3bf4ccd-0256-440b-b400-f6ebfdb77ead,English,Lincoln Heritage Database (Sources),Primary,741,,Monograph,,,,,,,,,
d3bf4ccd-0256-440b-b400-f6ebfdb77ead,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d3d7731a-7684-445a-85c1-2c60308b592e,"Taylor, H. M.",English,Archaeological Institute of Great Britain and Ireland,1975,,,,,"St Mary-le-Wigford, Lincoln",,d3d7731a-7684-445a-85c1-2c60308b592e,English,Lincoln Heritage Database (Sources),Primary,2255,,Article,,,,,,,,,
d3d7731a-7684-445a-85c1-2c60308b592e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d3fe231a-3156-4ebf-826a-f11d351bb551,"Catney, S.",English,Witham Valley Archaeology Research Committee,2003,,,,,Setting the Scene,,d3fe231a-3156-4ebf-826a-f11d351bb551,English,Lincoln Heritage Database (Sources),Primary,1929,,Article,,,,,,,,,
d3fe231a-3156-4ebf-826a-f11d351bb551,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d4150c55-8382-4d0c-8897-df02f9344a9e,"Addyman, P. V. & Black, V. E.",English,,1984,,,,,Archaeological papers from York: a Festschrift in honour of Maurice Barley,,d4150c55-8382-4d0c-8897-df02f9344a9e,English,Lincoln Heritage Database (Sources),Primary,4092,,Volume,,,,,,,,,
d4150c55-8382-4d0c-8897-df02f9344a9e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d416b273-c37d-4e57-95ce-ed323e134eba,,English,,1975,,,,,Oxoniensia 39,,d416b273-c37d-4e57-95ce-ed323e134eba,English,Lincoln Heritage Database (Sources),Primary,4349,,Journal,,,,,,,,,
d416b273-c37d-4e57-95ce-ed323e134eba,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d41ce5e6-5704-4d2c-ac0d-3b904b4a4296,,English,Society for the Promotion of Roman Studies,1924,,,,,Journal of Roman Studies 14,,d41ce5e6-5704-4d2c-ac0d-3b904b4a4296,English,Lincoln Heritage Database (Sources),Primary,4266,,Journal,,,,,,,,,
d41ce5e6-5704-4d2c-ac0d-3b904b4a4296,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d4476707-8ffa-4291-9c1f-55311de78c1c,"Turner, Hilary L.",English,John Baker,1970,,,,,Town Defences in England and Wales: An architectural and documentary study AD 900-1500,,d4476707-8ffa-4291-9c1f-55311de78c1c,English,Lincoln Heritage Database (Sources),Primary,734,,Volume,,,,,,,,,
d4476707-8ffa-4291-9c1f-55311de78c1c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d4482751-c353-42d5-888c-4c9072c25c50,"Jones, M. J.",English,Trust for Lincolnshire Archaeology,1988,,,,,Cathedral west front,,d4482751-c353-42d5-888c-4c9072c25c50,English,Lincoln Heritage Database (Sources),Primary,292,,Article,,,,,,,,,
d4482751-c353-42d5-888c-4c9072c25c50,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d466e649-0beb-4dda-bd6c-6f7bf74dff99,"Jarvis, M.",English,City of Lincoln Archaeology Unit,2002,,,,,"2/26 Corporation Street, Lincoln: Archaeological Watching Brief",,d466e649-0beb-4dda-bd6c-6f7bf74dff99,English,Lincoln Heritage Database (Sources),Primary,1707,,Watching Brief Report,,,,,,,,,
d466e649-0beb-4dda-bd6c-6f7bf74dff99,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d46beba1-329b-4f12-ad40-cb8abe838815,"Page, C.",English,The Survey of Lincoln,2012,,,,,"Thomas Sawdon, Machine Maker and Sawdons Yard",,d46beba1-329b-4f12-ad40-cb8abe838815,English,Lincoln Heritage Database (Sources),Primary,2823,,Article,,,,,,,,,
d46beba1-329b-4f12-ad40-cb8abe838815,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d46d53a3-9b58-4162-9bea-bd7cc9ed1a4f,"Rackham, J.",English,Unpublished,1994,,,,,Bone finds report,,d46d53a3-9b58-4162-9bea-bd7cc9ed1a4f,English,Lincoln Heritage Database (Sources),Primary,670,,Report,,,,,,,,,
d46d53a3-9b58-4162-9bea-bd7cc9ed1a4f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d47132bd-270c-4b82-b5ab-f9b6d59e2e57,"Cameron, Kenneth",English,English Place-Name Society,1991,,,,,The Place-Names of Lincolnshire. Part 2: The Place-Names of Yarborough Wapentake.,,d47132bd-270c-4b82-b5ab-f9b6d59e2e57,English,Lincoln Heritage Database (Sources),Primary,61,,Volume,,,,,,,,,
d47132bd-270c-4b82-b5ab-f9b6d59e2e57,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d48e2080-7bd3-42f7-9961-c6fbc8ee718e,,English,Archaeological Institute of Great Britain and Ireland,1868,,,,,Archaeological Journal 25,,d48e2080-7bd3-42f7-9961-c6fbc8ee718e,English,Lincoln Heritage Database (Sources),Primary,4197,,Journal,,,,,,,,,
d48e2080-7bd3-42f7-9961-c6fbc8ee718e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d498fe66-bc77-4345-b028-66f957b9173f,"White, A. J.",English,Society for Lincolnshire History and Archaeology,1978,,,,,"Lincoln, Vicars Court",,d498fe66-bc77-4345-b028-66f957b9173f,English,Lincoln Heritage Database (Sources),Primary,1112,,Article,,,,,,,,,
d498fe66-bc77-4345-b028-66f957b9173f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d4a709de-75c5-4617-9ba0-fbc66d4a49ab,"Dobney, Keith",English,Unpublished,1994,,,,,The Animal Bone Assemblage from LIN73si,,d4a709de-75c5-4617-9ba0-fbc66d4a49ab,English,Lincoln Heritage Database (Sources),Primary,1028,,Report,,,,,,,,,
d4a709de-75c5-4617-9ba0-fbc66d4a49ab,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d502cca2-8eb2-4584-b49b-bd5b98dd4bb2,"Lucas, M.",English,The Survey of Lincoln,2010,,,,,High-Status Residential Development and Social Trends in the Nineteenth Century,,d502cca2-8eb2-4584-b49b-bd5b98dd4bb2,English,Lincoln Heritage Database (Sources),Primary,2611,,Article,,,,,,,,,
d502cca2-8eb2-4584-b49b-bd5b98dd4bb2,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d51818ca-8fed-4a73-b771-ce521c70f493,,English,Archaeological Institute of Great Britain and Ireland,1875,,,,,Archaeological Journal 32,,d51818ca-8fed-4a73-b771-ce521c70f493,English,Lincoln Heritage Database (Sources),Primary,4199,,Journal,,,,,,,,,
d51818ca-8fed-4a73-b771-ce521c70f493,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5230996-1bf3-42d6-b1e1-70994067e435,,English,Society for Lincolnshire History and Archaeology,1972,,,,,Society for Lincolnshire History and Archaeology 7,,d5230996-1bf3-42d6-b1e1-70994067e435,English,Lincoln Heritage Database (Sources),Primary,4157,,Journal,,,,,,,,,
d5230996-1bf3-42d6-b1e1-70994067e435,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d52f9f58-3560-4b55-b277-0527aa7fd35b,"Taylor, David",English,"Department of Archaeology, University of Nottingham",1996,,,,,From roof-rafters to sewers: some recent recording,,d52f9f58-3560-4b55-b277-0527aa7fd35b,English,Lincoln Heritage Database (Sources),Primary,1582,,Article,,,,,,,,,
d52f9f58-3560-4b55-b277-0527aa7fd35b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d552981d-25f8-4149-8fd2-a0d5d95aff02,"Herridge, J.",English,The Survey of Lincoln,2000,,,,,Industrial archaeology in Wigford,,d552981d-25f8-4149-8fd2-a0d5d95aff02,English,Lincoln Heritage Database (Sources),Primary,2435,,Article,,,,,,,,,
d552981d-25f8-4149-8fd2-a0d5d95aff02,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5907be7-cdf9-48e1-bcfe-9ec2451a5b37,"Trott, M.",English,Society for Lincolnshire History and Archaeology,2006,,,,,"This most melancholy intelligence', Henry Walker John Sibthorp 1784-1807",,d5907be7-cdf9-48e1-bcfe-9ec2451a5b37,English,Lincoln Heritage Database (Sources),Primary,2421,,Article,,,,,,,,,
d5907be7-cdf9-48e1-bcfe-9ec2451a5b37,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d597accd-5763-4f6a-a9a1-f8c16320b664,"Davey, Peter",English,British Archaeological Reports,1979,,,,,"The Archaeology of the Clay Tobacco Pipe. I. Britain: the Midlands and Eastern England, British Archaeological Reports British Series, 63",,d597accd-5763-4f6a-a9a1-f8c16320b664,English,Lincoln Heritage Database (Sources),Primary,4072,,Serial,,,,,,,,,
d597accd-5763-4f6a-a9a1-f8c16320b664,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5a0796e-3f0b-470f-abab-3137070ce731,,English,Society for Lincolnshire History and Archaeology,1998,,,,,Lincolnshire Past and Present 31,,d5a0796e-3f0b-470f-abab-3137070ce731,English,Lincoln Heritage Database (Sources),Primary,4231,,Journal,,,,,,,,,
d5a0796e-3f0b-470f-abab-3137070ce731,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5a8612c-588e-4c54-b7ef-05abf4dcf5dc,"Rowe, M. and Savage, R. D.",English,PCAS Archaeology,2011,,,,,"General Buildings, Brayford Wharf East, Lincoln. Archaeological Monitoring and Recording",,d5a8612c-588e-4c54-b7ef-05abf4dcf5dc,English,Lincoln Heritage Database (Sources),Primary,2689,,Watching Brief Report,,,,,,,,,
d5a8612c-588e-4c54-b7ef-05abf4dcf5dc,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5bdc037-7a18-443f-919b-93b021dec373,"Darling, Maggi and Wood, Ken",English,Lincoln Archaeological Trust,1976,,,,,Washingborough Roman Tile Kiln,,d5bdc037-7a18-443f-919b-93b021dec373,English,Lincoln Heritage Database (Sources),Primary,105,,Article,,,,,,,,,
d5bdc037-7a18-443f-919b-93b021dec373,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5beb0c4-ebeb-43a6-894d-8f87c6bbc698,"Stocker, D.",English,Society of Antiquaries,2003,,,,,Lord Hussey's Windows,,d5beb0c4-ebeb-43a6-894d-8f87c6bbc698,English,Lincoln Heritage Database (Sources),Primary,2260,,Article,,,,,,,,,
d5beb0c4-ebeb-43a6-894d-8f87c6bbc698,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5c5a24a-2d02-44d3-9946-fd8d87981ee3,"Lane, M. R.",English,Unicorn Press,1997,,,,,"The Story of the Wellington Foundry, Lincoln. A History of William Foster and Co Ltd",,d5c5a24a-2d02-44d3-9946-fd8d87981ee3,English,Lincoln Heritage Database (Sources),Primary,1411,,Volume,,,,,,,,,
d5c5a24a-2d02-44d3-9946-fd8d87981ee3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5d5efed-da82-4586-abb7-acf43359c83d,,English,Society for Lincolnshire History and Archaeology,2005,,,,,Lincoln: Anchor Street,,d5d5efed-da82-4586-abb7-acf43359c83d,English,Lincoln Heritage Database (Sources),Primary,1942,,Article,,,,,,,,,
d5d5efed-da82-4586-abb7-acf43359c83d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5e3104c-cd81-446c-86e0-734d39f6f31a,"Jones, Jennifer A.",English,,1979,,,,,Problems involved in the conservation of coins,,d5e3104c-cd81-446c-86e0-734d39f6f31a,English,Lincoln Heritage Database (Sources),Primary,260,,Volume,,,,,,,,,
d5e3104c-cd81-446c-86e0-734d39f6f31a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5e35d5b-8af4-4b47-9db3-5e7b1f716fe3,"Donel, L. G",English,City of Lincoln Archaeology Unit,1996,,,,,"Sessions House, Lincoln.   Archaeological and Historical Study.",,d5e35d5b-8af4-4b47-9db3-5e7b1f716fe3,English,Lincoln Heritage Database (Sources),Primary,1313,,Deskbased Survey Report,,,,,,,,,
d5e35d5b-8af4-4b47-9db3-5e7b1f716fe3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d5ff464b-2111-44d4-9923-d37a29b3d264,"Trimble, Russell",English,City of Lincoln Archaeology Unit,1995,,,,,"Edlington, near Horncastle",,d5ff464b-2111-44d4-9923-d37a29b3d264,English,Lincoln Heritage Database (Sources),Primary,821,,Article,,,,,,,,,
d5ff464b-2111-44d4-9923-d37a29b3d264,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d617852c-6ed1-41d6-b147-5335dd1ab79f,"Wragg, K.",English,City of Lincoln Archaeology Unit,1994,,,,,"Cathedral Nursing Home, 23 Nettleham Road, Lincoln. Archive Report",,d617852c-6ed1-41d6-b147-5335dd1ab79f,English,Lincoln Heritage Database (Sources),Primary,1084,,Interim Report,,,,,,,,,
d617852c-6ed1-41d6-b147-5335dd1ab79f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d62e5830-2f36-4fd3-979d-41c038bb3202,,English,Society for Lincolnshire History and Archaeology,1999,,,,,Lincoln: 274-277 High Street,,d62e5830-2f36-4fd3-979d-41c038bb3202,English,Lincoln Heritage Database (Sources),Primary,1642,,Article,,,,,,,,,
d62e5830-2f36-4fd3-979d-41c038bb3202,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d65c2938-2004-4947-a806-38167716aa91,"Failes, A.",English,Archaeological Project Services,2008,,,,,"Archaeological Evaluation on Land at Lincoln Minster School, Upper Lindum Street, Lincoln",,d65c2938-2004-4947-a806-38167716aa91,English,Lincoln Heritage Database (Sources),Primary,2280,,Evaluation Report,,,,,,,,,
d65c2938-2004-4947-a806-38167716aa91,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d68168ec-c35b-42f3-9a3e-051fad76ec13,"Venables, Rev. E.",English,Archaeological Institute of Great Britain and Ireland,1891,,,,,Some recent archaeological discoveries in Lincoln,,d68168ec-c35b-42f3-9a3e-051fad76ec13,English,Lincoln Heritage Database (Sources),Primary,2223,,Article,,,,,,,,,
d68168ec-c35b-42f3-9a3e-051fad76ec13,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d68c0525-d7be-466c-b30e-ff21360d19c0,"Bennet, M.",English,Society for Lincolnshire History and Archaeology,2002,,,,,Society for Lincolnshire History and Archaeology 37,,d68c0525-d7be-466c-b30e-ff21360d19c0,English,Lincoln Heritage Database (Sources),Primary,4101,,Journal,,,,,,,,,
d68c0525-d7be-466c-b30e-ff21360d19c0,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d6af47c2-432f-4ada-a21f-56bf1414bd22,"Dallas, Carolyn",English,"Field Archaeology Division, Norfolk Museum Service",1993,,,,,"Excavations in Thetford by B. K. Davison between 1964 and 1970, East Anglian Archaeology Reports, 62",,d6af47c2-432f-4ada-a21f-56bf1414bd22,English,Lincoln Heritage Database (Sources),Primary,4026,,Report,,,,,,,,,
d6af47c2-432f-4ada-a21f-56bf1414bd22,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d6ba869c-abda-4999-b5be-0b10337060be,"Lucas, R.",English,The Survey of Lincoln,2012,,,,,Charles Raithby Lucas. House builder. March 1870-January 1956,,d6ba869c-abda-4999-b5be-0b10337060be,English,Lincoln Heritage Database (Sources),Primary,2809,,Article,,,,,,,,,
d6ba869c-abda-4999-b5be-0b10337060be,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d6f79ece-5233-4bf2-95d8-fd5e81473e57,"Pearce, J. E. and Vince, A. G.",English,London and Middlesex Archaeological Society,1988,,,,,"A Dated Type-series of London Medieval Pottery: Part 4, Surrey Whitewares",,d6f79ece-5233-4bf2-95d8-fd5e81473e57,English,Lincoln Heritage Database (Sources),Primary,894,,Article,,,,,,,,,
d6f79ece-5233-4bf2-95d8-fd5e81473e57,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d7162c49-c5ea-489b-95f0-a8b314fb6e07,"Wood, M.",English,Allen Archaeology Limited,2013,,,Archaeology,,"Archaeological Evaluation Report: Trial trenching on land adjacent to the Greestone Centre, Lincoln, Lincolnshire",,d7162c49-c5ea-489b-95f0-a8b314fb6e07,English,Lincoln Heritage Database (Sources),Primary,2940,,Evaluation Report,,,,,,,,ROMAN,
d7162c49-c5ea-489b-95f0-a8b314fb6e07,,,,,,,Archaeology,,,,,,,,,,,,,,,,,,POST MEDIEVAL,
d7162c49-c5ea-489b-95f0-a8b314fb6e07,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d722235a-dd96-46ed-88e7-708bc72a0e97,FLARE Education Group,English,FLARE,1979,,,,,Lincoln in Roman Times,,d722235a-dd96-46ed-88e7-708bc72a0e97,English,Lincoln Heritage Database (Sources),Primary,2957,,Volume,,,,,,,,,
d722235a-dd96-46ed-88e7-708bc72a0e97,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d72f373b-85c9-4c6e-8a26-27d6e0443fcd,,English,Singleton Flint and Co.,1958,,,,,A proud record of achievement,,d72f373b-85c9-4c6e-8a26-27d6e0443fcd,English,Lincoln Heritage Database (Sources),Primary,1216,,Guide Book,,,,,,,,,
d72f373b-85c9-4c6e-8a26-27d6e0443fcd,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d742c326-9695-46fb-9abd-c063411045b3,"Jones, M. J. and Camidge, K.",English,,1982,,,,,Lincoln: its early development,,d742c326-9695-46fb-9abd-c063411045b3,English,Lincoln Heritage Database (Sources),Primary,262,,Article,,,,,,,,,
d742c326-9695-46fb-9abd-c063411045b3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d76a6ff2-95fe-45e5-9ddd-62a66a4c239f,"Kilmurry, K.",English,,1980,,,,,"The pottery industry of Stamford, Lincs, c AD 850-1250",,d76a6ff2-95fe-45e5-9ddd-62a66a4c239f,English,Lincoln Heritage Database (Sources),Primary,330,,Monograph,,,,,,,,,
d76a6ff2-95fe-45e5-9ddd-62a66a4c239f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d7765e2c-69c4-49ec-a607-1cdce6bc522b,"Smith, M.",English,The Survey of Lincoln,2006,,,,,The Lincoln Enquirer 11,,d7765e2c-69c4-49ec-a607-1cdce6bc522b,English,Lincoln Heritage Database (Sources),Primary,4164,,Journal,,,,,,,,,
d7765e2c-69c4-49ec-a607-1cdce6bc522b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d7a0876f-1000-41ef-91a3-ed26eae812e7,"Donel, L.",English,City of Lincoln Archaeology Unit,1993,,,,,"Proposed Foodstore: Nettleham/Searby Roads, Lincoln",,d7a0876f-1000-41ef-91a3-ed26eae812e7,English,Lincoln Heritage Database (Sources),Primary,152,,Evaluation Report,,,,,,,,,
d7a0876f-1000-41ef-91a3-ed26eae812e7,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d7a33dd4-79fa-4d24-a77e-8201518ca05d,"Donel, L.",English,City of Lincoln Archaeology Unit,1992,,,,,"Cuthberts Yard, Burton Road, Lincoln  [1989-1991]. Archaeological Evaluation.",,d7a33dd4-79fa-4d24-a77e-8201518ca05d,English,Lincoln Heritage Database (Sources),Primary,1242,,Evaluation Report,,,,,,,,,
d7a33dd4-79fa-4d24-a77e-8201518ca05d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
d7bd7b6c-286f-11e9-ae3b-066e122e3f0a,"<p>Joshua T. Hogue DPhil MSc BSc (Hons) and Alan Telford BA (Hons)</p>
",English,Allen Archaeology Ltd.,2017,Lincoln,,Archaeology,,"ARCHAEOLOGICAL EXCAVATION REPORT: ISAAC NEWTON BUILDING, UNIVERSITY OF LINCOLN, LINCOLN",,,English,City of Lincoln Planning System,Primary,2015/0126/RM,,Excavation Report,,Public Domain,,,,"[{u'status': u'uploaded', u'index': 0, u'name': u'LUIN 15 Excavation Report v1.0.compressed.pdf', u'url': u'/media/files/uploadedfiles/LUIN_15_Excavation_Report_v1.0.compressed.pdf', u'lastModified': 1523626025956, u'content': u'blob:https://arcade.lincoln.gov.uk/ad40838c-8991-4589-abd2-7377516c909d', u'file_id': u'3f028fa6-2870-11e9-ae3b-066e122e3f0a', u'accepted': True, u'type': u'application/pdf', u'size': 1971341}]",8531269e-2871-11e9-ae3b-066e122e3f0a,MESOLITHIC,
d7bd7b6c-286f-11e9-ae3b-066e122e3f0a,,,,,,,,,,,,,Lincolnshire Museum and Archive Service,,2015.57,,,,,,,,,,,
d7d17f61-b33e-4fef-a470-f7cf93ee60df,"Howard, J. & Lester, C.",English,Society for Lincolnshire History and Archaeology,2005,,,,,Lincolnshire on the Move. Transport in Lincolnshire through the ages,,d7d17f61-b33e-4fef-a470-f7cf93ee60df,English,Lincoln Heritage Database (Sources),Primary,4180,,Volume,,,,,,,,,
